,class,filename,height,image_id,width,xmax,xmin,ymax,ymin
344,4,190119_180445_00166476.jpg,405,98,605,340.0,264.0,343.0,280.0
345,3,190119_174227_00166140.jpg,216,99,488,347.0,223.0,134.0,49.0
346,2,190119_174227_00166140.jpg,216,99,488,194.0,56.0,117.0,48.0
347,1,190119_183020_00166761.jpg,489,100,1111,399.0,357.0,435.0,398.0
348,3,190119_183020_00166761.jpg,489,100,1111,250.0,88.0,386.0,281.0
349,4,190119_183020_00166761.jpg,489,100,1111,621.0,517.0,332.0,247.0
350,5,190119_183020_00166761.jpg,489,100,1111,250.0,77.0,377.0,270.0
351,2,190119_183020_00166761.jpg,489,100,1111,787.0,680.0,441.0,396.0
352,4,190119_184210_00166930.jpg,449,101,606,196.0,78.0,361.0,314.0
353,2,190119_184210_00166930.jpg,449,101,606,556.0,454.0,424.0,380.0
354,1,190119_181648_00166671.jpg,585,102,1151,781.0,727.0,397.0,353.0
355,3,190119_181648_00166671.jpg,585,102,1151,298.0,197.0,459.0,407.0
356,5,190119_181648_00166671.jpg,585,102,1151,463.0,294.0,557.0,451.0
357,5,190119_181648_00166671.jpg,585,102,1151,1036.0,903.0,460.0,357.0
358,4,190119_181648_00166671.jpg,585,102,1151,540.0,429.0,494.0,419.0
359,1,190119_185234_00167081.jpg,684,103,878,365.0,318.0,624.0,585.0
360,3,190119_185234_00167081.jpg,684,103,878,719.0,636.0,430.0,371.0
361,3,190119_185234_00167081.jpg,684,103,878,342.0,196.0,557.0,443.0
362,5,190119_185234_00167081.jpg,684,103,878,381.0,202.0,547.0,447.0
363,2,190119_185234_00167081.jpg,684,103,878,779.0,725.0,328.0,270.0
364,4,190119_180143_00166424.jpg,412,104,592,511.0,388.0,280.0,208.0
365,4,190119_180143_00166424.jpg,412,104,592,329.0,197.0,190.0,116.0
366,1,190118_202406_00164779.jpg,527,105,695,351.0,302.0,282.0,233.0
367,1,190118_202406_00164779.jpg,527,105,695,372.0,312.0,365.0,325.0
368,3,190118_202406_00164779.jpg,527,105,695,362.0,118.0,323.0,304.0
369,5,190118_202406_00164779.jpg,527,105,695,335.0,110.0,401.0,297.0
370,5,190118_202406_00164779.jpg,527,105,695,581.0,397.0,500.0,284.0
371,1,190119_182642_00166715.jpg,585,106,1151,838.0,773.0,370.0,341.0
372,3,190119_182642_00166715.jpg,585,106,1151,873.0,758.0,272.0,164.0
373,3,190119_182642_00166715.jpg,585,106,1151,823.0,700.0,547.0,467.0
374,3,190119_182642_00166715.jpg,585,106,1151,500.0,393.0,456.0,379.0
375,5,190119_182642_00166715.jpg,585,106,1151,937.0,737.0,275.0,166.0
376,2,190119_182642_00166715.jpg,585,106,1151,120.0,0.0,477.0,410.0
377,2,190119_182642_00166715.jpg,585,106,1151,1046.0,910.0,550.0,468.0
378,4,190119_182642_00166715.jpg,585,106,1151,406.0,259.0,297.0,250.0
379,1,190118_201709_00164776.jpg,527,107,733,582.0,438.0,275.0,212.0
380,1,190118_201709_00164776.jpg,527,107,733,570.0,497.0,306.0,266.0
381,1,190118_201709_00164776.jpg,527,107,733,306.0,137.0,464.0,401.0
382,2,190118_201709_00164776.jpg,527,107,733,611.0,538.0,449.0,377.0
383,3,190119_182456_00166685.jpg,503,108,592,350.0,261.0,471.0,420.0
384,2,190119_182456_00166685.jpg,503,108,592,350.0,243.0,251.0,184.0
385,1,190119_174917_00166227.jpg,515,109,814,358.0,286.0,356.0,318.0
386,3,190119_174917_00166227.jpg,515,109,814,701.0,574.0,346.0,258.0
387,5,190119_174917_00166227.jpg,515,109,814,423.0,240.0,239.0,166.0
388,2,190119_174917_00166227.jpg,515,109,814,677.0,530.0,430.0,345.0
389,3,190119_175244_00166282.jpg,552,110,1151,1063.0,990.0,335.0,227.0
390,2,190119_175244_00166282.jpg,552,110,1151,845.0,724.0,260.0,196.0
391,4,190119_201156_00164765 (21).jpg,393,111,385,333.0,241.0,225.0,147.0
392,4,190119_201156_00164765 (21).jpg,393,111,385,150.0,112.0,280.0,210.0
393,4,190119_201156_00164765 (21).jpg,393,111,385,229.0,150.0,359.0,298.0
394,3,190119_174628_00166180.jpg,536,112,541,436.0,317.0,451.0,413.0
395,5,190119_174628_00166180.jpg,536,112,541,407.0,233.0,254.0,180.0
396,4,190119_174628_00166180.jpg,536,112,541,223.0,109.0,313.0,238.0
397,3,190110_171232_00155349.jpg,267,113,342,299.0,126.0,80.0,45.0
398,4,190119_174251_00166141.jpg,513,114,732,684.0,627.0,415.0,335.0
399,2,190119_174251_00166141.jpg,513,114,732,359.0,227.0,420.0,348.0
400,1,190119_181604_00166660.jpg,671,115,1151,427.0,369.0,504.0,463.0
401,1,190119_181604_00166660.jpg,671,115,1151,520.0,421.0,519.0,425.0
402,4,190119_181604_00166660.jpg,671,115,1151,314.0,171.0,641.0,533.0
403,3,190109_182940_00154251.jpg,336,116,693,582.0,497.0,170.0,139.0
404,3,190109_182226_00154226.jpg,336,117,671,201.0,117.0,256.0,193.0
405,4,190109_182226_00154226.jpg,336,117,671,142.0,61.0,265.0,186.0
406,3,190119_181551_00166657.jpg,685,118,1151,314.0,256.0,508.0,441.0
407,4,190119_181551_00166657.jpg,685,118,1151,838.0,792.0,413.0,387.0
408,4,190119_181551_00166657.jpg,685,118,1151,826.0,781.0,441.0,419.0
409,4,190119_181551_00166657.jpg,685,118,1151,858.0,764.0,476.0,434.0
410,4,190119_181551_00166657.jpg,685,118,1151,922.0,870.0,438.0,403.0
411,5,190119_181551_00166657.jpg,685,118,1151,438.0,308.0,648.0,538.0
412,2,190119_181551_00166657.jpg,685,118,1151,941.0,825.0,519.0,463.0
413,4,190119_181551_00166657.jpg,685,118,1151,523.0,418.0,623.0,565.0
414,1,190119_180057_00166412.jpg,686,119,1018,161.0,117.0,509.0,462.0
415,3,190119_180057_00166412.jpg,686,119,1018,806.0,636.0,426.0,401.0
416,5,190119_180057_00166412.jpg,686,119,1018,352.0,144.0,409.0,368.0
417,2,190119_180057_00166412.jpg,686,119,1018,892.0,713.0,560.0,449.0
418,3,190119_183741_00166866.jpg,515,120,1151,88.0,1.0,483.0,399.0
419,3,190119_183741_00166866.jpg,515,120,1151,340.0,241.0,424.0,329.0
420,3,190119_183741_00166866.jpg,515,120,1151,664.0,606.0,339.0,281.0
421,2,190119_183741_00166866.jpg,515,120,1151,45.0,0.0,426.0,360.0
422,2,190119_183741_00166866.jpg,515,120,1151,879.0,771.0,375.0,306.0
423,4,190119_183741_00166866.jpg,515,120,1151,488.0,374.0,292.0,202.0
424,3,190119_174643_00166185.jpg,400,121,527,410.0,326.0,368.0,284.0
425,4,190119_174643_00166185.jpg,400,121,527,309.0,150.0,197.0,153.0
426,4,190119_180732_00166519.jpg,751,122,442,325.0,218.0,721.0,649.0
427,4,190119_180732_00166519.jpg,751,122,442,403.0,334.0,605.0,529.0
428,1,190119_180355_00166461.jpg,682,123,1151,200.0,132.0,466.0,445.0
429,4,190119_180355_00166461.jpg,682,123,1151,779.0,745.0,606.0,581.0
430,4,190119_180355_00166461.jpg,682,123,1151,778.0,735.0,579.0,562.0
431,4,190119_180355_00166461.jpg,682,123,1151,787.0,743.0,563.0,554.0
432,4,190119_180355_00166461.jpg,682,123,1151,801.0,784.0,601.0,569.0
433,4,190119_180355_00166461.jpg,682,123,1151,854.0,799.0,598.0,552.0
434,5,190119_180355_00166461.jpg,682,123,1151,509.0,441.0,439.0,376.0
435,2,190119_180355_00166461.jpg,682,123,1151,941.0,796.0,402.0,320.0
436,3,190119_175829_00166375.jpg,767,124,1151,528.0,423.0,552.0,514.0
437,2,190119_175829_00166375.jpg,767,124,1151,691.0,573.0,552.0,488.0
438,3,190119_184927_00167035.jpg,474,125,683,460.0,372.0,157.0,103.0
439,2,190119_184927_00167035.jpg,474,125,683,567.0,482.0,281.0,222.0
440,1,190119_185206_00167075.jpg,436,126,941,208.0,147.0,246.0,203.0
441,3,190119_185206_00167075.jpg,436,126,941,280.0,180.0,399.0,264.0
442,4,190119_185206_00167075.jpg,436,126,941,705.0,620.0,273.0,213.0
443,5,190119_185206_00167075.jpg,436,126,941,336.0,113.0,373.0,269.0
444,4,190119_185206_00167075.jpg,436,126,941,826.0,721.0,204.0,131.0
445,3,190119_184418_00166965.jpg,430,127,1009,293.0,254.0,276.0,215.0
446,4,190119_184418_00166965.jpg,430,127,1009,876.0,763.0,203.0,134.0
447,2,190119_184418_00166965.jpg,430,127,1009,146.0,82.0,380.0,317.0
448,4,190119_184418_00166965.jpg,430,127,1009,943.0,899.0,167.0,89.0
449,3,190119_175635_00166343.jpg,516,128,468,373.0,277.0,229.0,174.0
450,5,190119_175635_00166343.jpg,516,128,468,415.0,374.0,282.0,183.0
451,4,190119_175635_00166343.jpg,516,128,468,347.0,263.0,368.0,302.0
452,1,190119_175322_00166291.jpg,500,129,1151,362.0,214.0,360.0,317.0
453,1,190119_175322_00166291.jpg,500,129,1151,308.0,243.0,313.0,287.0
454,1,190119_175322_00166291.jpg,500,129,1151,741.0,678.0,239.0,212.0
455,3,190119_175322_00166291.jpg,500,129,1151,1017.0,887.0,349.0,277.0
456,5,190119_175322_00166291.jpg,500,129,1151,766.0,593.0,195.0,137.0
457,2,190119_175322_00166291.jpg,500,129,1151,1029.0,885.0,441.0,360.0
458,3,190119_182502_00166687.jpg,346,130,502,231.0,88.0,316.0,277.0
459,4,190119_182502_00166687.jpg,346,130,502,309.0,179.0,191.0,119.0
460,1,190119_185219_00167078.jpg,566,131,1151,740.0,668.0,430.0,385.0
461,3,190119_185219_00167078.jpg,566,131,1151,433.0,392.0,174.0,75.0
462,5,190119_185219_00167078.jpg,566,131,1151,743.0,571.0,331.0,254.0
463,2,190119_185219_00167078.jpg,566,131,1151,628.0,471.0,203.0,123.0
464,3,190119_174748_00166203.jpg,372,132,485,315.0,240.0,241.0,183.0
465,2,190119_174748_00166203.jpg,372,132,485,193.0,72.0,250.0,169.0
466,3,190119_185256_00167087.jpg,410,133,597,543.0,445.0,323.0,293.0
467,2,190119_185256_00167087.jpg,410,133,597,521.0,389.0,256.0,227.0
468,4,190119_184922_00167033.jpg,458,134,674,562.0,464.0,328.0,276.0
469,2,190119_184922_00167033.jpg,458,134,674,301.0,200.0,224.0,176.0
470,3,190119_183033_00166764.jpg,218,135,492,344.0,212.0,135.0,58.0
471,2,190119_183033_00166764.jpg,218,135,492,197.0,60.0,101.0,40.0
472,3,190119_175434_00166312.jpg,715,136,1151,351.0,324.0,513.0,456.0
473,2,190119_175434_00166312.jpg,715,136,1151,375.0,282.0,423.0,386.0
474,1,190119_182945_00166750.jpg,736,137,817,417.0,343.0,309.0,259.0
475,3,190119_182945_00166750.jpg,736,137,817,735.0,590.0,631.0,577.0
476,5,190119_182945_00166750.jpg,736,137,817,736.0,661.0,302.0,229.0
477,2,190119_182945_00166750.jpg,736,137,817,778.0,635.0,549.0,474.0
478,1,190119_180734_00166520.jpg,665,138,569,427.0,373.0,580.0,540.0
479,3,190119_180734_00166520.jpg,665,138,569,392.0,318.0,536.0,435.0
480,5,190119_180734_00166520.jpg,665,138,569,486.0,285.0,545.0,451.0
481,2,190119_180758_00166526.jpg,509,139,551,387.0,270.0,393.0,317.0
482,1,190119_185330_00167096.jpg,658,140,1151,468.0,398.0,449.0,407.0
483,3,190119_185330_00167096.jpg,658,140,1151,69.0,0.0,317.0,269.0
484,4,190119_185330_00167096.jpg,658,140,1151,944.0,836.0,337.0,259.0
485,5,190119_185330_00167096.jpg,658,140,1151,676.0,580.0,462.0,340.0
486,2,190119_185330_00167096.jpg,658,140,1151,38.0,2.0,371.0,318.0
487,2,190119_185330_00167096.jpg,658,140,1151,787.0,722.0,429.0,377.0
488,1,190119_184020_00166904.jpg,417,141,1151,827.0,764.0,351.0,304.0
489,3,190119_184020_00166904.jpg,417,141,1151,620.0,494.0,228.0,163.0
490,3,190119_184020_00166904.jpg,417,141,1151,1103.0,865.0,276.0,231.0
491,5,190119_184020_00166904.jpg,417,141,1151,1097.0,884.0,330.0,211.0
492,2,190119_184020_00166904.jpg,417,141,1151,56.0,0.0,273.0,252.0
493,2,190119_184020_00166904.jpg,417,141,1151,43.0,0.0,307.0,295.0
494,4,190119_184020_00166904.jpg,417,141,1151,473.0,366.0,381.0,293.0
495,1,190119_175656_00166349.jpg,715,142,945,194.0,125.0,514.0,467.0
496,3,190119_175656_00166349.jpg,715,142,945,354.0,165.0,650.0,547.0
497,4,190119_175656_00166349.jpg,715,142,945,764.0,704.0,438.0,385.0
498,4,190119_175656_00166349.jpg,715,142,945,784.0,763.0,420.0,385.0
499,4,190119_175656_00166349.jpg,715,142,945,807.0,786.0,430.0,384.0
500,5,190119_175656_00166349.jpg,715,142,945,344.0,166.0,673.0,547.0
501,2,190119_175656_00166349.jpg,715,142,945,625.0,475.0,675.0,583.0
502,1,190119_174944_00166234.jpg,506,143,1022,536.0,475.0,276.0,236.0
503,3,190119_174944_00166234.jpg,506,143,1022,947.0,781.0,393.0,357.0
504,5,190119_174944_00166234.jpg,506,143,1022,199.0,160.0,320.0,216.0
505,2,190119_174944_00166234.jpg,506,143,1022,841.0,677.0,331.0,236.0
506,3,190110_170118_00155278.jpg,288,144,340,309.0,256.0,125.0,60.0
507,4,190110_170118_00155278.jpg,288,144,340,139.0,121.0,106.0,73.0
508,4,190110_170118_00155278.jpg,288,144,340,221.0,145.0,125.0,65.0
509,2,190110_170118_00155278.jpg,288,144,340,296.0,219.0,141.0,124.0
510,3,190119_175349_00166300.jpg,311,145,553,295.0,118.0,165.0,127.0
511,2,190119_175349_00166300.jpg,311,145,553,460.0,290.0,256.0,147.0
512,4,190109_183046_00154256.jpg,276,146,305,282.0,218.0,175.0,89.0
513,1,190119_201156_00164765 (12).jpg,527,147,733,583.0,440.0,274.0,212.0
514,1,190119_201156_00164765 (12).jpg,527,147,733,570.0,502.0,305.0,267.0
515,2,190119_201156_00164765 (12).jpg,527,147,733,613.0,538.0,450.0,380.0
516,4,190119_201156_00164765 (12).jpg,527,147,733,298.0,142.0,463.0,407.0
517,3,190119_175209_00166273.jpg,648,148,1099,363.0,223.0,585.0,531.0
518,4,190119_175209_00166273.jpg,648,148,1099,740.0,651.0,304.0,235.0
519,2,190119_175209_00166273.jpg,648,148,1099,746.0,623.0,487.0,428.0
520,4,190119_175209_00166273.jpg,648,148,1099,392.0,240.0,423.0,384.0
521,3,190119_183452_00166827.jpg,331,149,494,371.0,198.0,129.0,95.0
522,2,190119_183452_00166827.jpg,331,149,494,323.0,164.0,238.0,141.0
523,3,190119_180922_00166552.jpg,611,150,746,560.0,456.0,295.0,265.0
524,2,190119_180922_00166552.jpg,611,150,746,487.0,380.0,351.0,287.0
525,4,190109_180437_00154165.jpg,209,151,491,355.0,318.0,189.0,88.0
526,2,190109_183147_00154261.jpg,250,152,507,451.0,355.0,232.0,166.0
527,4,190109_183147_00154261.jpg,250,152,507,327.0,157.0,198.0,120.0
528,3,190119_182552_00166702.jpg,554,153,1151,318.0,283.0,323.0,259.0
529,4,190119_182552_00166702.jpg,554,153,1151,993.0,908.0,325.0,250.0
530,2,190119_182552_00166702.jpg,554,153,1151,390.0,289.0,447.0,377.0
531,4,190119_182552_00166702.jpg,554,153,1151,935.0,818.0,402.0,325.0
532,3,190119_183025_00166762.jpg,643,154,1151,852.0,759.0,389.0,367.0
533,5,190119_183025_00166762.jpg,643,154,1151,1085.0,902.0,437.0,352.0
534,4,190119_183025_00166762.jpg,643,154,1151,739.0,671.0,547.0,516.0
535,5,190109_180343_00154162.jpg,213,155,469,357.0,158.0,110.0,63.0
536,4,190109_180343_00154162.jpg,213,155,469,237.0,168.0,196.0,105.0
537,4,190109_180343_00154162.jpg,213,155,469,307.0,238.0,161.0,102.0
538,1,190110_170221_00155283.jpg,276,156,648,387.0,326.0,173.0,123.0
539,3,190110_170221_00155283.jpg,276,156,648,431.0,318.0,236.0,202.0
540,4,190110_170221_00155283.jpg,276,156,648,367.0,307.0,126.0,102.0
541,4,190110_170221_00155283.jpg,276,156,648,401.0,381.0,167.0,130.0
542,4,190110_170221_00155283.jpg,276,156,648,420.0,402.0,162.0,129.0
543,4,190110_170221_00155283.jpg,276,156,648,416.0,317.0,180.0,163.0
544,5,190110_170221_00155283.jpg,276,156,648,257.0,168.0,262.0,139.0
545,4,190110_170221_00155283.jpg,276,156,648,386.0,279.0,242.0,143.0
546,3,190119_180514_00166483.jpg,485,157,624,295.0,260.0,348.0,245.0
547,5,190119_180514_00166483.jpg,485,157,624,624.0,541.0,249.0,164.0
548,2,190119_180514_00166483.jpg,485,157,624,279.0,106.0,429.0,332.0
549,1,190109_182654_00154240.jpg,288,158,336,302.0,281.0,153.0,122.0
550,4,190109_182654_00154240.jpg,288,158,336,157.0,114.0,194.0,161.0
551,4,190109_182654_00154240.jpg,288,158,336,233.0,190.0,171.0,126.0
552,2,190109_182654_00154240.jpg,288,158,336,298.0,207.0,101.0,57.0
553,4,190109_182654_00154240.jpg,288,158,336,188.0,128.0,156.0,132.0
554,4,190109_182654_00154240.jpg,288,158,336,196.0,155.0,187.0,159.0
555,3,190119_174938_00166232.jpg,695,159,520,332.0,227.0,630.0,609.0
556,2,190119_174938_00166232.jpg,695,159,520,211.0,88.0,635.0,566.0
557,1,190119_182811_00166737.jpg,477,160,1151,771.0,700.0,384.0,339.0
558,3,190119_182811_00166737.jpg,477,160,1151,362.0,258.0,194.0,159.0
559,3,190119_182811_00166737.jpg,477,160,1151,1070.0,829.0,319.0,299.0
560,5,190119_182811_00166737.jpg,477,160,1151,1060.0,826.0,399.0,282.0
561,2,190119_182811_00166737.jpg,477,160,1151,157.0,41.0,257.0,211.0
562,1,190119_180453_00166478.jpg,641,161,633,371.0,304.0,432.0,391.0
563,5,190119_180453_00166478.jpg,641,161,633,548.0,316.0,406.0,322.0
564,3,190110_170115_00155277.jpg,296,162,360,119.0,72.0,150.0,77.0
565,4,190110_170115_00155277.jpg,296,162,360,321.0,217.0,229.0,167.0
566,5,190110_170115_00155277.jpg,296,162,360,167.0,54.0,240.0,123.0
567,2,190110_170115_00155277.jpg,296,162,360,137.0,86.0,121.0,63.0
568,2,190110_170115_00155277.jpg,296,162,360,213.0,112.0,278.0,210.0
569,4,190110_170115_00155277.jpg,296,162,360,225.0,154.0,157.0,96.0
570,1,190119_181041_00166573.jpg,490,163,737,676.0,536.0,299.0,222.0
571,1,190119_181041_00166573.jpg,490,163,737,590.0,520.0,313.0,272.0
572,4,190119_181041_00166573.jpg,490,163,737,558.0,397.0,457.0,375.0
573,3,190119_180200_00166428.jpg,334,164,530,253.0,183.0,290.0,191.0
574,2,190119_180200_00166428.jpg,334,164,530,449.0,275.0,192.0,92.0
575,4,190119_175648_00166347.jpg,631,165,450,406.0,299.0,450.0,383.0
576,4,190119_175648_00166347.jpg,631,165,450,197.0,93.0,581.0,508.0
577,1,190119_175201_00166271.jpg,466,166,661,314.0,243.0,294.0,260.0
578,5,190119_175201_00166271.jpg,466,166,661,347.0,149.0,440.0,406.0
579,2,190119_175201_00166271.jpg,466,166,661,661.0,565.0,234.0,147.0
580,1,190119_175936_00166392.jpg,715,167,1115,940.0,883.0,565.0,514.0
581,1,190119_175936_00166392.jpg,715,167,1115,1030.0,937.0,585.0,484.0
582,3,190119_175936_00166392.jpg,715,167,1115,426.0,361.0,560.0,474.0
583,4,190119_175936_00166392.jpg,715,167,1115,198.0,104.0,517.0,417.0
584,4,190119_175936_00166392.jpg,715,167,1115,807.0,674.0,665.0,554.0
585,3,190119_175908_00166385.jpg,707,168,431,390.0,332.0,668.0,585.0
586,4,190119_175908_00166385.jpg,707,168,431,222.0,91.0,543.0,466.0
587,3,190119_185439_00167113.jpg,488,169,701,466.0,415.0,441.0,381.0
588,2,190119_185439_00167113.jpg,488,169,701,324.0,231.0,226.0,162.0
589,3,190110_170739_00155314.jpg,253,170,428,244.0,143.0,127.0,98.0
590,5,190109_180958_00154183.jpg,203,171,468,306.0,159.0,86.0,40.0
591,4,190109_180958_00154183.jpg,203,171,468,216.0,135.0,122.0,66.0
592,4,190119_184322_00166950.jpg,387,172,607,290.0,197.0,277.0,200.0
593,4,190119_184322_00166950.jpg,387,172,607,287.0,148.0,281.0,204.0
594,3,190119_184426_00166967.jpg,642,173,1151,462.0,290.0,313.0,283.0
595,3,190119_184426_00166967.jpg,642,173,1151,50.0,1.0,503.0,469.0
596,3,190119_184426_00166967.jpg,642,173,1151,59.0,2.0,481.0,455.0
597,4,190119_184426_00166967.jpg,642,173,1151,566.0,468.0,333.0,273.0
598,5,190119_184426_00166967.jpg,642,173,1151,985.0,798.0,312.0,275.0
599,5,190119_184426_00166967.jpg,642,173,1151,1007.0,829.0,399.0,356.0
600,2,190119_184426_00166967.jpg,642,173,1151,529.0,389.0,416.0,319.0
601,2,190119_184426_00166967.jpg,642,173,1151,253.0,160.0,448.0,377.0
602,4,190119_184426_00166967.jpg,642,173,1151,940.0,861.0,252.0,191.0
603,3,190110_165212_00155227.jpg,372,174,656,277.0,173.0,237.0,136.0
604,3,190110_165212_00155227.jpg,372,174,656,290.0,160.0,359.0,328.0
605,3,190110_165212_00155227.jpg,372,174,656,461.0,354.0,260.0,156.0
606,4,190110_165212_00155227.jpg,372,174,656,174.0,61.0,194.0,127.0
607,4,190110_165212_00155227.jpg,372,174,656,209.0,167.0,261.0,238.0
608,4,190110_165212_00155227.jpg,372,174,656,184.0,139.0,231.0,204.0
609,4,190110_165212_00155227.jpg,372,174,656,155.0,114.0,221.0,192.0
610,4,190110_165212_00155227.jpg,372,174,656,109.0,96.0,240.0,212.0
611,4,190110_165212_00155227.jpg,372,174,656,153.0,101.0,269.0,229.0
612,2,190110_165212_00155227.jpg,372,174,656,310.0,278.0,163.0,119.0
613,4,190110_165212_00155227.jpg,372,174,656,573.0,339.0,205.0,105.0
614,1,190119_181657_00166673.jpg,465,175,1083,238.0,163.0,215.0,179.0
615,3,190119_181657_00166673.jpg,465,175,1083,297.0,82.0,334.0,251.0
616,3,190119_181657_00166673.jpg,465,175,1083,742.0,679.0,279.0,227.0
617,5,190119_181657_00166673.jpg,465,175,1083,271.0,94.0,344.0,243.0
618,2,190119_181657_00166673.jpg,465,175,1083,701.0,611.0,379.0,344.0
619,2,190119_181657_00166673.jpg,465,175,1083,703.0,615.0,435.0,370.0
620,3,190110_171318_00155354.jpg,292,176,348,306.0,262.0,234.0,139.0
621,4,190110_171318_00155354.jpg,292,176,348,162.0,106.0,112.0,96.0
622,4,190110_171318_00155354.jpg,292,176,348,210.0,175.0,132.0,100.0
623,4,190110_171318_00155354.jpg,292,176,348,205.0,149.0,163.0,146.0
624,4,190110_171318_00155354.jpg,292,176,348,139.0,82.0,169.0,153.0
625,5,190110_171318_00155354.jpg,292,176,348,218.0,127.0,271.0,154.0
626,4,190110_171318_00155354.jpg,292,176,348,264.0,94.0,167.0,90.0
627,3,190110_170305_00155288.jpg,330,177,371,267.0,156.0,208.0,161.0
628,3,190110_170305_00155288.jpg,330,177,371,131.0,79.0,251.0,156.0
629,3,190110_170305_00155288.jpg,330,177,371,322.0,159.0,297.0,254.0
630,4,190110_170305_00155288.jpg,330,177,371,255.0,183.0,220.0,189.0
631,4,190110_170305_00155288.jpg,330,177,371,317.0,190.0,263.0,193.0
632,1,190119_174730_00166199.jpg,444,178,1151,344.0,273.0,208.0,175.0
633,1,190119_174730_00166199.jpg,444,178,1151,983.0,837.0,142.0,98.0
634,1,190119_174730_00166199.jpg,444,178,1151,952.0,887.0,175.0,144.0
635,3,190119_174730_00166199.jpg,444,178,1151,283.0,162.0,380.0,244.0
636,5,190119_174730_00166199.jpg,444,178,1151,309.0,103.0,383.0,251.0
637,4,190119_174730_00166199.jpg,444,178,1151,738.0,572.0,410.0,340.0
638,4,190109_180346_00154163.jpg,275,179,370,295.0,132.0,159.0,106.0
639,3,190110_170149_00155279.jpg,391,180,680,501.0,412.0,250.0,188.0
640,4,190110_170149_00155279.jpg,391,180,680,355.0,298.0,172.0,134.0
641,4,190110_170149_00155279.jpg,391,180,680,424.0,383.0,177.0,143.0
642,4,190110_170149_00155279.jpg,391,180,680,432.0,399.0,166.0,137.0
643,4,190110_170149_00155279.jpg,391,180,680,441.0,365.0,211.0,162.0
644,5,190110_170149_00155279.jpg,391,180,680,369.0,208.0,311.0,228.0
645,4,190110_170149_00155279.jpg,391,180,680,436.0,275.0,279.0,183.0
646,1,190119_181248_00166607.jpg,587,181,764,160.0,109.0,497.0,456.0
647,3,190119_181248_00166607.jpg,587,181,764,727.0,627.0,484.0,446.0
648,3,190119_181248_00166607.jpg,587,181,764,379.0,239.0,448.0,324.0
649,5,190119_181248_00166607.jpg,587,181,764,422.0,222.0,436.0,332.0
650,3,190119_183837_00166881.jpg,557,182,1151,804.0,678.0,414.0,354.0
651,3,190119_183837_00166881.jpg,557,182,1151,1082.0,958.0,206.0,127.0
652,4,190119_183837_00166881.jpg,557,182,1151,335.0,214.0,398.0,341.0
653,2,190119_183837_00166881.jpg,557,182,1151,979.0,848.0,142.0,59.0
654,4,190119_183837_00166881.jpg,557,182,1151,557.0,401.0,371.0,291.0
655,3,190119_181213_00166599.jpg,336,183,523,216.0,178.0,250.0,149.0
